lex,default
ἱερόσυλος,劫掠庙宇的人;偷窃庙中之物的人
ἱκανός,够;足够;充足
ἱκανότης,胜任;足够;能够;资格;配得上
ἱκανόω,使足够;使胜任;使有资格
ἱκετηρία,恳求;请求;祈求
ἱλάσκομαι,赦免
ἱλαρός,快乐的;乐意的;快乐的人
ἱλαρότης,快乐;甘心乐意;高兴
ἱλασμός,赦罪的方法;挽回祭;赎罪祭
ἱλαστήριος,赦罪的方法;挽回祭;赎罪祭
ἱμάς,带子;鞋带;皮鞭
ἱμάτιον,衣服;服装
ἱματίζω,穿上;穿着;穿衣
ἱματισμός,衣服;服装
ἱππεύς,马兵;骑兵
ἱππικός,马兵;骑兵
ἱστορέω,探访并获取信息
ἴαμα,医治的力量;医治的能力;治病的能力
ἴασις,医治;治愈;使痊愈;救治
ἴασπις,碧玉
ἴδιος,自己的;自己所有的;自己的财产
ἴσος,平等;相等;一样
ἴσως,很可能;也许
ἴχνος,模仿;仿效;照其他人所做的去做
ἵλεως,仁慈的;怜悯人的
ἵνα,为了;为了......的缘故;从而
ἵππος,马
ἵστημι,使来到;使站在;在那里
ἶρις,彩虹或晕轮
Ἰάκωβος,雅各;《思》雅各伯
Ἰάννης,雅尼;《思》雅乃斯
Ἰάρετ,雅列;《思》耶勒得
Ἰάσων,耶孙;《思》雅松
Ἰάϊρος,叶鲁;《和》睚鲁;《思》雅依洛
Ἰακώβ,雅各;《思》雅各伯
Ἰαμβρῆς,《和2010》《和》佯庇;《现》洋布雷;《思》杨布勒
Ἰανναί,雅拿;《思》雅乃
Ἰδουμαία,以土买;《思》依杜默雅
Ἰεζάβελ,《和2010》《和》耶洗别;《现》耶洗碧;《思》依则贝耳
Ἰερεμίας,耶利米;《思》耶肋米亚
Ἰεριχώ,耶利哥;《思》耶里哥
Ἰεσσαί,耶西;《思》叶瑟
Ἰεφθάε,耶弗他;《思》依弗大
Ἰεχονίας,耶哥尼雅;《思》耶苛尼雅
Ἰησοῦς,耶稣
Ἰκόνιον,以哥念;《思》依科尼雍
Ἰλλυρικόν,以利哩古;《思》依里黎苛
Ἰορδάνης,约旦河;《和》《思》约但河
Ἰουδαΐζω,过犹太人的生活;奉行犹太教
Ἰουδαία,犹太;《思》犹大
Ἰουδαϊκός,犹太人的
Ἰουδαϊκῶς,犹太人的;犹太化
Ἰουδαϊσμός,犹太教;奉行犹太教;犹太人的宗教
Ἰουδαῖος,犹太;《思》犹太
Ἰουλία,犹利亚;《思》犹里雅
Ἰουνιᾶς,犹尼亚;《思》犹尼雅
Ἰούδας,犹大;《思》犹达斯
Ἰούλιος,犹流;《思》犹里约
Ἰοῦστος,犹士都;《思》犹斯托
Ἰσαάκ,以撒;《思》依撒格
Ἰσραήλ,以色列
Ἰσραηλίτης,以色列人;《思》以色列人
Ἰταλία,意大利;《和》义大利
Ἰταλικός,意大利的
Ἰτουραῖος,以土利亚的;《思》依突勒雅的
Ἰωάννα,《和2010》《和》约亚拿;《现》约亚娜;《思》约安纳
Ἰωάννης,约翰;《思》若翰
Ἰωήλ,约珥;《思》岳厄尔
Ἰωαθάμ,约坦;《思》约堂
Ἰωνάμ,约南
Ἰωνᾶς,约拿;《思》约纳
Ἰωράμ,约兰
Ἰωρίμ,约令;《思》约楞
Ἰωσήφ,约瑟;《思》若瑟
Ἰωσήχ,约瑟;《思》若瑟
Ἰωσίας,约西亚;《思》约史雅
Ἰωσαφάτ,约沙法;《思》约沙法特
Ἰωσῆς,《和》约西;《现》约瑟;《思》若瑟
Ἰόππη,约帕;《思》约培
Ἰώβ,约伯
Ἱεράπολις,希拉坡里;《和》希拉波立;《思》耶辣颇里
Ἱεροσολυμίτης,耶路撒冷人;《思》耶路撒冷人
ὀγδοήκοντα,八十
ὀδούς,牙齿
ὀδυνάω,极其痛苦;非常痛苦;处于极大的痛苦中
ὀδυρμός,哀号;痛哭;哀恸;号啕大哭
ὀδύνη,巨大的痛苦;饱尝痛苦;无限伤痛;强烈的焦虑
ὀθόνη,被单;亚麻布
ὀθόνιον,细麻布
ὀκνέω,延迟;迟延;耽搁;耽延
ὀκνηρός,懒惰的;没有野心的
ὀκταήμερος,在第八天
ὀκτώ,八
ὀλίγος,少;很少;较少
ὀλίγως,少;很少;较少
ὀλιγοπιστία,小信;信心不足
ὀλιγωρέω,轻看;轻视;小看;藐视
ὀλιγόπιστος,小信;信心不足
ὀλιγόψυχος,灰心;气馁;失去信心
ὀλοθρευτής,毁灭者
ὀλοθρεύω,败坏;摧毁;毁灭
ὀλολύζω,大声喊叫;号啕;哀号
ὀμίχλη,黑暗的迷雾笼罩(某人);变成瞎子
ὀμνύω,起誓
ὀνάριον,驴驹;小驴
ὀνίνημι,得到帮助;获得利益;受到喜爱
ὀνειδίζω,侮辱;讥诮
ὀνειδισμός,侮辱;毁谤
ὀνικός,"驴的,驴(拉)的"
ὀνομάζω,叫;起名;称为
ὀξύς,锋利的
ὀπή,孔穴;开口
ὀπίσω,在......后面
ὀπτάνομαι,被看见;让人看得见;显现
ὀπτασία,异象;显现
ὀπτός,烤的;烧的
ὀπώρα,成熟的果子
ὀρέγω,努力要达到;想望;急切渴望
ὀργή,怒气;愤怒
ὀργίζω,极其愤怒;狂怒;生气
ὀργίλος,愤怒的;易怒的;暴躁的
ὀργυιά,寻
ὀρεινός,山地;山区
ὀρθοποδέω,过正确的生活;按照应有的方式生活
ὀρθοτομέω,正确地教导;正确地阐释
ὀρθρίζω,清早起来;清早起来并前往
ὀρθός,直的;直接的;笔直的
ὀρθῶς,正确;正确地;对的
ὀρφανός,孤儿
ὀρχέομαι,跳舞
ὀρύσσω,挖掘;开凿
ὀσμή,气味;味道;香气;芬芳
ὀστράκινος,瓦器;陶土
ὀσφῦς,腰
ὀφείλημα,债务;债;所欠金额;应得的
ὀφείλω,欠;亏欠;欠债;负债
ὀφειλέτης,债务人;欠债人
ὀφειλή,债务;债;所欠金额;欠款
ὀφθαλμοδουλία,只是做给主人看的;为得到别人注意而服事;为讨人喜欢而做的
ὀφθαλμός,眼睛(通常包括眼睑)
ὀφρῦς,悬崖;山崖
ὀχλέω,折磨;带来痛苦;扰乱;搅扰;缠磨
ὀχλοποιέω,纠合成群;结伙成群
ὀχύρωμα,坚固的营垒;堡垒
ὀψάριον,鱼
ὀψέ,傍晚;天色已晚
ὀψώνιον,报酬;兵饷;军饷;粮饷
ὁ,那;他;她;它
ὁδεύω,旅行
ὁδηγέω,带领;引导
ὁδηγός,向导;领导者
ὁδοιπορέω,行路;在旅途中;旅行
ὁδοιπορία,行路;在旅途中;旅行
ὁδός,道路;大道;街道;路
ὁλοκαύτωμα,燔祭;烧化祭
ὁλοκληρία,完全健康;完全康复;全然好了
ὁλοτελής,完全;全然;彻底;完整地;整个
ὁλόκληρος,全部;整个;完备
ὁμιλέω,谈论;交谈
ὁμιλία,交往;与......作伴;来往
ὁμοίωμα,相似;一样;按照......形像
ὁμοίως,像;如;如此;类似;同样
ὁμοίωσις,相似;一样;按照......形像
ὁμοθυμαδόν,同心合意;一致同意;全体一致
ὁμοιοπαθής,同类的感觉;同类的欲望;同样的性情
ὁμοιότης,相似;一样;按照......形像
ὁμοιόω,像;好像;相似
ὁμολογέω,公开表示;承认;宣认
ὁμολογία,承认;宣认
ὁμολογουμένως,应当承认;公认地;人必须承认;宣认
ὁμοῦ,一起
ὁμότεχνος,同行业的;同业;有相同工作的;一起工作的
ὁμόφρων,同心的;心思一致;有类似的想法
ὁπλίζω,准备;做预备;装备;武装
ὁποῖος,什么种类;哪一种
ὁράω,看;看到的景象;看见
ὁρίζω,决定;定意;决心
ὁρατός,看得见的;可见的
ὁρκίζω,起誓;坚持叫人起誓;要求某人起誓
ὁρκωμοσία,"起誓,誓言"
ὁρμάω,闯;冲
ὁρμή,意志;意思;冲动;欲望
ὁροθεσία,界限;界线;疆界
ὁσάκις,每当;每逢;一旦
ὁσίως,圣洁的;纯洁的;神圣的
ὁσιότης,圣洁;神圣的品质
ὄγδοος,第八
ὄγκος,障碍;障碍物
ὄζω,发臭;发出臭味
ὄλεθρος,败坏;毁灭
ὄλυνθος,"未熟的无花果,晚熟的无花果"
ὄμβρος,暴风雨;大雷雨
ὄμμα,眼睛(通常包括眼睑)
ὄναρ,梦
ὄνειδος,羞辱
ὄνομα,名字
ὄνος,驴
ὄντως,确是;真的;真正的;果然
ὄξος,"酸酒,葡萄酒醋"
ὄπισθεν,从后方;在......后面
ὄρεξις,欲火中烧;有强烈的欲望
ὄρθρος,清晨
ὄρνεον,鸟
ὄρνις,鸟
ὄρος,大山
ὄσφρησις,嗅觉
ὄφελον,但愿;倒希望;倒愿意;恨不得
ὄφελος,好处;有益的;有益处;有用的
ὄφις,"蛇,爬行动物"
ὄχλος,人群;群众
ὄψιμος,晚雨;春雨
ὄψιος,傍晚;天色已晚
ὄψις,脸;面
ὅδε,这;他;她;它;他们
ὅθεν,从那里
ὅλος,整体;整个;完整的;完全的;全部
ὅλως,完全;一切;彻底;绝对;全部
ὅμοιος,像;如;如此;类似;同样
ὅμως,虽然;尽管
ὅπλον,器具;工具
ὅπου,哪里;无论哪里
ὅπως,怎样;如何
ὅραμα,景象;所见之事物;看见的东西
ὅρασις,异象
ὅριον,区域;领土;土地(甚至地区;但这也许会过于确切地暗指政府的行政区)
ὅρκος,"起誓,誓言"
ὅρμημα,猛力;猛烈;突然用力
ὅς,谁;哪个;什么;那个人;那件事
ὅσιος,圣洁的;纯洁的;神圣的
ὅσος,和......一样多;多达;凡是;所有
ὅστις,"无论谁;无论哪一个;无论什么(但在英语中常译作:who, which, what,因为这些英语代词通常意义不明确)"
ὅταν,每当;当......的时候
ὅτε,当......时
ὅτι,"(表示开始陈述句,中文不必译出);事实是"
Ὀζίας,乌西雅;《和》乌西亚;《思》乌齐雅
Ὀλυμπᾶς,阿林巴;《思》敖林帕
Ὀνήσιμος,阿尼西谋;《和》阿尼西母;《思》敖乃息摩
Ὀνησίφορος,"阿尼色弗,《思》敖乃息佛洛"
ὑάκινθος,紫玛瑙;紫玉
ὑάλινος,玻璃的;像玻璃一样的
ὑακίνθινος,紫蓝色
ὑβρίζω,虐待;凌辱
ὑβριστής,侮慢的人;侮慢而暴力的
ὑγιής,健康;痊愈;好了
ὑγιαίνω,健康;痊愈;好了
ὑγρός,湿润的;有汁水的;青葱的(指树木)
ὑδρία,"大水罐,水缸"
ὑδρωπικός,患水肿病
ὑετός,雨;雨水
ὑμέτερος,你们的;你们的东西;属于你们的
ὑμνέω,唱诗歌;唱赞美诗
ὑπάγω,往前走
ὑπάντησις,靠近;相遇;偶遇
ὑπέρ,为;代表;为了
ὑπέρακμος,过了盛年;过了适婚年龄
ὑπέρογκος,夸大的;夸张的;狂傲的
ὑπέχω,承受;经历;忍受
ὑπήκοος,服从;顺从;听从;顺服
ὑπακοή,听从;顺服
ὑπακούω,听从;顺服
ὑπαντάω,靠近;相遇;偶遇
ὑπείκω,遵从;服从;顺服;听从
ὑπεναντίος,敌对;反对;有敌意的;敌对的
ὑπεράνω,在......之上;在......上方
ὑπερέκεινα,在......以外的地方;更远
ὑπερέχω,至宝;格外珍贵;价值非凡;至高无上;更好的;超越的
ὑπερήφανος,傲慢的;狂傲的;轻蔑的
ὑπεραίρω,极其骄傲;妄自尊大;过度自信
ὑπεραυξάνω,格外增长;大有进步
ὑπερβάλλω,无比;莫大;极力;竭力;高超;最妙;至善
ὑπερβαίνω,有过犯;犯罪得罪......
ὑπερβαλλόντως,格外;越发;非常;分外;无数;超等
ὑπερβολή,无比;莫大;极力;竭力;高超;最妙;至善
ὑπερεκπερισσοῦ,为;代表;为了
ὑπερεκπερισσῶς,非常大;过度;极其;极力;远超;格外;大得多;越发
ὑπερεκτείνω,过分扩展;伸出......之外;越过界限;过了界限
ὑπερεκχύννω,倾泻;满溢;溢出
ὑπερεντυγχάνω,代求;为......祈求
ὑπερηφανία,骄傲;傲慢;自负
ὑπερλίαν,为;代表;为了
ὑπερνικάω,完全得胜;得胜有余
ὑπεροχή,崇高的地位;高调的;浮夸的
ὑπερπερισσεύω,更加丰富;越发丰盛;格外充沛
ὑπερπερισσῶς,格外;越发;非常;分外;无数;超等
ὑπερπλεονάζω,更加丰富;越发丰盛;格外充沛
ὑπερυψόω,给予特别的荣誉;升为至高
ὑπερφρονέω,自高自大;傲慢;骄傲;自视过高
ὑπερῷον,楼上的房间
ὑπηρέτης,仆人
ὑπηρετέω,服事;服务;协助;帮助
ὑποβάλλω,雇用;贿赂;收买;引诱;唆使
ὑπογραμμός,模范;榜样;鉴戒
ὑποδέχομαι,欢迎;接纳;接待;款待
ὑποδέω,穿上;系上;穿着(鞋子)
ὑποδείκνυμι,表明;展示;指示
ὑποζύγιον,役畜
ὑποζώννυμι,用缆索绑住;用缆索捆绑;系紧;绑住
ὑποκάτω,在......之下;在......下方
ὑποκρίνομαι,假装;装作
ὑποκριτής,伪君子;虚伪的人;假冒为善的人
ὑπολήνιον,压酒池
ὑπολαμβάνω,使上升;向上接去
ὑπολείπω,留下;剩下
ὑπολιμπάνω,使留住;留下
ὑπομένω,抵抗;坚守阵地;不被移动
ὑπομιμνῄσκω,提醒;使人记得;使人再次思考;想起
ὑπομονή,坚忍;忍耐;能够承受
ὑπονοέω,想象;推测;猜想;猜疑;持怀疑态度;疑心
ὑποπλέω,靠着背风的一面航行;沿着背风岸行驶;继续航行;得到......的保护
ὑποπνέω,轻轻的吹
ὑποπόδιον,脚凳
ὑποστέλλω,退避;退缩;躲避
ὑποστολή,停止;结束;放弃做某事
ὑποστρέφω,返回;回去;回来
ὑποστρωννύω,铺开;在下面铺开
ὑποτάσσω,使服从;使受到控制
ὑποτίθημι,指导;指示
ὑποταγή,顺服;听从
ὑποτρέχω,靠着背风的一面航行;沿着背风岸行驶;继续航行;得到......的保护
ὑποτύπωσις,模范;榜样;鉴戒
ὑποφέρω,忍受;表现出忍耐;容忍
ὑποχωρέω,退去;退隐;走开;离开
ὑπωπιάζω,缠磨;纠缠;不断地烦扰
ὑπό,在......之下;在......下方
ὑπόδειγμα,模范;榜样;鉴戒
ὑπόδημα,凉鞋;鞋
ὑπόδικος,应该负有责任的;应受审判的;伏在审判之下
ὑπόκρισις,假装;装作
ὑπόλειμμα,留下;剩下
ὑπόμνησις,提醒;使人记得;使人再次思考;想起
ὑπόνοια,想象;推测;猜想;猜疑;持怀疑态度;疑心
ὑπόστασις,本质;本性;本体;真实存在
ὑστέρημα,缺乏;不足;贫穷
ὑστέρησις,缺乏;缺少;不足;穷困
ὑστερέω,缺乏;缺少;不足;穷困
ὑφαίνω,编;编织;纺织
ὑφαντός,编织的;织成的
ὑψηλοφρονέω,傲慢;高傲自大
ὑψηλός,高
ὑψόω,举起
ὕαλος,水晶
ὕβρις,虐待;凌辱;侮慢和虐待
ὕδωρ,水
ὕλη,树林
ὕμνος,颂词;圣诗
ὕπανδρος,已婚的
ὕπαρξις,财产;产业
ὕπνος,睡觉;睡眠;睡着
ὕσσωπος,牛膝草
ὕστερος,最后;末后;后来
ὕψιστος,高;上面的世界;天空;天堂;高处
ὕψος,高度
ὕψωμα,高;上面的世界;天空;天堂;高处
ὗς,母猪
Ὑμέναιος,《和2010》《和》许米乃;《现》舒米乃;《思》依默纳约
ὠδίν,承受阵痛;承受分娩的疼痛;临产的阵痛
ὠδίνω,承受阵痛;承受分娩的疼痛;临产的阵痛
ὠνέομαι,买;购买
ὠρύομαι,咆哮;吼叫
ὠφέλεια,优势;长处;益处
ὠφέλιμος,好处;有益的;有益处;有用的
ὠφελέω,帮助;有益
ὡραῖος,美观;好看
ὡς,如同;就像;好像;照着
ὡσαννά,和散那
ὡσαύτως,照样;同样;也是这样;也一样
ὡσεί,如同;就像;好像;照着
ὡσπερεί,正如;就像;好像;好比
ὥρα,时间;时候;时机
ὥσπερ,正如;就像;好像;好比
ὥστε,因此;于是;结果是;从而
ὦ,啊!(或不翻译)
ὦμος,肩膀
ὧδε,这里
Ὡσηέ,何西阿;《思》欧瑟亚
Ὦ,俄梅戛;亚米茄;欧米伽;最后的;终结
ᾄδω,唱歌
ᾅδης,地狱;阴间
ᾠδή,歌
ᾠόν,蛋;鸡蛋
ῥάβδος,拐杖;棍杖
ῥάκος,布块
ῥάπισμα,掌掴;鞭打;拍打
ῥέδη,马车;四轮马车
ῥέω,流出;流动
ῥήγνυμι,裂开;爆裂
ῥήτωρ,律师;检察官;辩护律师
ῥίζα,根
ῥίπτω,抛;用力投掷
ῥαββί,拉比;老师;教师
ῥαββουνί,我的老师;拉波尼
ῥαβδίζω,用棍子打
ῥαβδοῦχος,警官;差役
ῥακά,笨蛋;傻瓜
ῥαντίζω,洒;洒在
ῥαντισμός,洒;洒在
ῥαπίζω,掌掴;鞭打;拍打
ῥαφίς,针
ῥητῶς,因此;从而;正如所说的;明确地说
ῥιζόω,刚强;扎根在
ῥιπή,眨眼
ῥιπίζω,被抛来抛去;翻腾
ῥοιζηδόν,带着刺耳的声音;轰然一声
ῥομφαία,刀;剑
ῥυπαρία,道德不洁;道德方面的污秽
ῥυπαρός,肮脏的;污秽的
ῥυτίς,皱纹
