# source=tw (human-translated Translation-Words article titles) + llm (remainder); anchored on the original lemma
strong	lemma_ref	en_ref	gloss
H2252	חֲבַיָּה	Habaiah	Habaia
H2253	חֶבְיוֹן	hiding	penyembunyian
H2256	חֶבֶל	Mahalab	daerah
H2257	חֲבַל	harm	cedera
H2258	חֲבֹל	pledge	gadai
H2259	חֹבֵל	pilot	nakhoda
H2260	חִבֵּל	mast	tiang
H2261	חֲבַצֶּלֶת	crocus	bunga
H2262	חֲבַצַּנְיָה	Habazziniah	Habazinia
H2263	חָבַק	embrace	merangkul
H2264	חִבֻּק	folding	terlipat
H2266	חָבַר	unite	menyatukan
H2267	חֶבֶר	spell	jampi
H2268	חֶבֶר	Heber	Heber
H2269	חֲבַר	fellow	sahabat
H0227	אָז	then	kemudian
H2271	חַבָּר	associate	kawan
H2272	חֲבַרְבֻּרָה	spot	bintik
H2273	חַבְרָה	associate	sahabat
H2274	חֶבְרָה	company	rombongan
H2276	חֶבְרוֹנִי	Hebronite	Hebronit
H2277	חֶבְרִי	Heberite	Hebrit
H2279	חֹבֶרֶת	set	sambungan
H0228	אֲזָא	heat	panas
H2281	חָבֵת	flatbread	roti pipih
H2283	חָגָא	terror	kengerian
H2284	חָגָב	locust	belalang
H2285	חָגָב	Hagab	Hagab
H2286	חֲגָבָא	Hagaba	Hagaba
H2288	חֲגָו	cleft	celah
H0229	אֶזְבַּי	Ezbai	Ezbai
H2291	חַגִּי	Haggi	Hagi
H2293	חַגִּיָּה	Haggiah	Hagiah
H2294	חַגִּית	Haggith	Hagit
H2295	חׇגְלָה	Hoglah	Hoglah
H2297	חַד	one	satu
H2298	חַד	one	satu
H2299	חַד	sharp	tajam
H0023	אֲבִיאָסָף	Abiasaph	Abiasaf
H2300	חָדַד	be sharp	diasah
H2301	חֲדַד	Hadad	Hadad
H2303	חַדּוּד	point	runcing
H2306	חֲדִי	breast	dada
H2307	חָדִיד	Hadid	Hadid
H2308	חָדַל	cease	berhenti
H2309	חֶדֶל	world	dunia
H0231	אֵזוֹב	hyssop	hisop
H2310	חָדֵל	rejected	tertolak
H2311	חַדְלַי	Hadlai	Hadlai
H2313	חִדֶּקֶל	Tigris	Tigris
H2314	חָדַר	surround	menembus
H2315	חֶדֶר	chamber	kamar
H2316		Hadad	Hadad
H2317	חַדְרָךְ	Hadrach	Hadrak
H2319	חָדָשׁ	New (Gate)	baru
H2321	חֹדֶשׁ	Hodesh	Hodesh
H2322	חֲדָשָׁה	Hadashah	Hadashah
H2323	חֲדָת	new	baru
H2324	חֲוָא	show	menunjukkan
H2325	חוּב	endanger	membahayakan
H2326	חוֹב	debtor	utang
H2327	חוֹבָה	Hobah	Hobah
H2328	חוּג	mark	garis
H2329	חוּג	circle	lingkaran
H0233	אֲזַי	in that case	maka
H2330	חוּד	riddle	teka-teki
H2333	חַוָּה	village	kampung
H2334	חַוּוֹת יָעִיר	Havvoth-jair	Havot Yair
H2335	חוֹזַי	seer	pelihat
H2337	חָוָח	thicket	semak
H2338	חוּט	repair	memperbaiki
H2339	חוּט	thread	benang
H0234	אַזְכָּרָה	memorial	peringatan
H2341	חֲוִילָה	Havilah	Hawila
H2343	חוּל	Hul	Hul
H2344	חוֹל	sand	pasir
H2345	חוּם	darkened	coklat
H2346	חוֹמָה	wall	tembok
H2348	חוֹף	coast	pantai
H2349	חוּפָם	Hupham	Hupham
H0235	אָזַל	be gone	pergi
H2350	חוּפָמִי	Huphamite	Huphamit
H2352	חוּר	cavern	gua
H2353	חוּר	white	putih
H2354	חוּר	Hur	Hur
H2355	חוֹר	white cloth	kain putih
H2356	חוֹר	hole	lubang
H2357	חָוַר	pale	pucat
H2358	חִוָּר	white	putih
H2359	חוּרִי	Huri	Huri
H0236	אֲזַל	go	pergi
H2360	חוּרַי	Hurai	Hurai
H2361	חוּרָם	Hiram	Hiram
H2362	חַוְרָן	Hauran	Hauran
H2363	חוּשׁ	hasten	cepat
H2364	חוּשָׁה	Hushah	Husha
H2365	חוּשַׁי	Hushai	Hushai
H2366	חוּשִׁים	Hushim	Husim
H2367	חוּשָׁם	Husham	Husam
H2369	חוֹתָם	Hotham	Hotam
H0237	אֶזֶל	Ezel	Ezel
H2370	חֲזָא	see	melihat
H2371	חֲזָאֵל	Hazael	Hazael
H2372	חָזָה	see	melihat
H2373	חָזֶה	breast	dada
H2375	חֲזוֹ	Hazo	Hazo
H2376	חֵזֵו	vision	penglihatan
H2378	חָזוֹת	vision	penglihatan
H2379	חֲזוֹת	visibility	penampilan
H0238	אָזַן	listen	mendengarkan
H2380	חָזוּת	vision	penglihatan
H2381	חֲזִיאֵל	Haziel	Haziel
H2382	חֲזָיָה	Hazaiah	Hazaya
H2383	חֶזְיוֹן	Hezion	Hezion
H2385	חֲזִיז	lightning	kilat
H2387	חֵזִיר	Hezir	Hezir
H0239	אָזַן	ponder	merenungkan
H2390	חָזֵק	stronger	kuat
H2391	חֵזֶק	strength	kekuatan
H2392	חֹזֶק	strength	kekuatan
H2393	חֶזְקָה	strength	kekuatan
H2395	חִזְקִי	Hizki	Hizki
H2397	חָח	hook	kail
H0024	אָבִיב	Abib	Abib
H0240	אָזֵן	weapon	pasak
H2402		sin offering	korban dosa
H2404	חָטַב	chop	menggergaji
H2405	חֲטֻבָה	colored	berwarna
H2407	חַטּוּשׁ	Hattush	Hatus
H2408	חֲטִי	sin	dosa
H0241	אֹזֶן	ear	telinga
H2410	חֲטִיטָא	Hatita	Hatita
H2411	חַטִּיל	Hattil	Hattil
H2412	חֲטִיפָא	Hatipha	Hatipha
H2413	חָטַם	restrain	menahan
H2417	חַי	living	hidup
H2418	חֲיָא	live	hidup
H2419	חִיאֵל	Hiel	Hiel
H0242	אֻזֵּן שֶׁאֱרָה	Uzzen-sheerah	Uzen-Seera
H2420	חִידָה	riddle	teka-teki
H2422	חָיֶה	vigorous	kuat
H2423	חֵיוָא	beast	binatang
H2424	חַיּוּת	living	hidup
H2425	חָיַי	live	hidup
H2426	חֵיל	rampart	tentara
H2427	חִיל	agony	kesakitan
H2429	חַיִל	strength	kekuatan
H0243	אַזְנוֹת תָּבוֹר	Aznoth-tabor	Aznot-tabor
H2430	חֵילָה	bulwark	benteng
H2431	חֵילָם	Helam	Helam
H2432	חִילֵן	Hilen	Hilen
H2433	חִין	beauty	keindahan
H2434	חַיִץ	wall	tembok
H2435	חִיצוֹן	outer	luar
H2436	חֵיק	bosom	pangkuan
H2437	חִירָה	Hirah	Hira
H2438	חִירָם	Hiram	Hiram
H2439		haste	segera
H0244	אׇזְנִי	Ozni	Ozni
H2440	חִישׁ	quickly	segera
H2441	חֵךְ	palate	langit-langit
H2442	חָכָה	wait	menunggu
H2443	חַכָּה	hook	kait
H2444	חֲכִילָה	Hachilah	Hakila
H2445	חַכִּים	wise	bijak
H2446	חֲכַלְיָה	Hacaliah	Hakalja
H2447	חַכְלִיל	dull	kusam
H2448	חַכְלִלוּת	dullness	kekaburan
H0245	אֲזַנְיָה	Azaniah	Azanja
H2453	חַכְמוֹנִי	Hachmonite	Hakhmoni
H2455	חֹל	common	biasa
H2456	חָלָא	be sick	sakit
H2457	חֶלְאָה	rust	karat
H2458	חֶלְאָה	Helah	Hela
H0246	אֲזִקִּים	chains	rantai
H2460	חֵלֶב	Heleb	Heleb
H2461	חָלָב	milk	susu
H2462	חֶלְבָּה	Helbah	Helba
H2463	חֶלְבּוֹן	Helbon	Helbon
H2464	חֶלְבְּנָה	galbanum	galbanum
H2466	חֵלֶד	Heled	Heled
H2467	חֹלֶד	weasel	musang
H2468	חֻלְדָּה	Huldah	Huldah
H2469	חֶלְדַּי	Heldai	Heldai
H2471	חַלָּה	bun	roti
H2473	חֹלוֹן	Holon	Holon
H2474	חַלּוֹן	window	jendela
H2475	חֲלוֹף	destruction	kehancuran
H2476	חֲלוּשָׁה	weakness	kelemahan
H2477	חֲלַח	Halah	Halah
H2478	חַלְחוּל	Halhul	Halhul
H0248	אֶזְרוֹעַ	arm	lengan
H2480	חָלַט	catch	tangkap
H2481	חֲלִי	ornament	hiasan
H2482	חֲלִי	Hali	Hali
H2483	חֳלִי	sickness	penyakit
H2484	חֶלְיָה	jewelry	perhiasan
H2487	חֲלִיפָה	change	pergantian
H2488	חֲלִיצָה	spoil	jarahan
H2489	חֵלְכָא	helpless	yatim
H0249	אֶזְרָח	born	pribumi
H2493	חֵלֶם	dream	mimpi
H2494	חֵלֶם	Helem	Helem
H2495	חַלָּמוּת	mallow	malwa
H2496	חַלָּמִישׁ	flint	batu api
H2497	חֵלֹן	Helon	Helon
H2499	חֲלַף	pass	berlalu
H0025		Abi-gibeon	Abi-Gibeon
H0250	אֶזְרָחִי	Ezrahite	Ezrahit
H2500	חֵלֶף	for	sebagai pengganti
H2501	חֶלֶף	Heleph	Helef
H2503	חֶלֶץ	Helez	Helez
H2507	חֵלֶק	Helek	Helek
H2509	חָלָק	smooth	licin
H0251	אָח	brother	saudara
H2510	חָלָק	Halak	Halak
H2511	חַלָּק	smooth	halus
H2512	חַלֻּק	smooth	halus
H2513	חֶלְקָה	portion	petak
H2514	חֲלַקָּה	flattery	kelicikan
H2515	חֲלֻקָּה	division	pembagian
H2516	חֶלְקִי	Helekite	Helkite
H2517	חֶלְקַי	Helkai	Helkai
H2519	חֲלַקְלַקָּה	smoothness	kelicikan
H0252	אַח	brother	saudara
H2520	חֶלְקַת	Helkath	Helkath
H2521	חֶלְקַת הַצֻּרִים	Helkath-hazzurim	Helkath-hazzurim
H2522	חָלַשׁ	weaken	melemah
H2523	חַלָּשׁ	weak	lemah
H2524	חָם	father-in-law	mertua
H2525	חָם	hot	panas
H2527	חֹם	heat	panas
H2528	חֱמָא	rage	kemarahan
H2529	חֶמְאָה	curd	mentega
H0253	אָח	ah!	ah
H2531	חֶמֶד	delight	kesenangan
H2533	חֶמְדָּן	Hemdan	Hemdan
H2535	חַמָּה	heat	terik
H2536	חַמּוּאֵל	Hammuel	Hammuel
H2537	חֲמוּטַל	Hamutal	Hamital
H2538	חָמוּל	Hamul	Hamul
H2539	חָמוּלִי	Hamulite	Hamulite
H0254	אָח	hearth	tungku
H2540	חַמּוֹן	Hammon	Hammon
H2541	חָמוֹץ	oppression	penindasan
H2542	חַמּוּק	curve	lengkung
H2545	חֲמוֹת	mother-in-law	ibu mertua
H2546	חֹמֶט	lizard	kadal
H2547	חֻמְטָה	Humtah	Humtah
H2548	חָמִיץ	salted	asin
H2549	חֲמִישִׁי	fifth	kelima
H0255	אֹחַ	howling animal	serigala
H2551	חֶמְלָה	compassion	belas kasih
H2552	חָמַם	warm	menghangat
H2553	חַמָּן	pillar	tiang
H2558	חֹמֶץ	vinegar	cuka
H2559	חָמַק	turn away	melarikan diri
H2560	חָמַר	aggitate	menggerak
H2563	חֹמֶר	clay	tanah liat
H2564	חֵמָר	bitumen	tar
H2565	חֲמֹרָה	heap	tumpukan
H2566	חַמְרָן	Hemdan	Hemdan
H2567	חָמַשׁ	take the fifth part	mengambil seperlima
H2568	חָמֵשׁ	five	lima
H2569	חֹמֶשׁ	fifth	seperlima
H0257	אַחְבָן	Ahban	Ahban
H2570	חֹמֶשׁ	belly	perut
H2571	חָמֻשׁ	armed	bersenjata
H2572	חֲמִשִּׁים	fifty	lima puluh
H2575	חַמַּת	Hammath	Hammat
H2576	חַמֹּת דֹּאר	Hammoth-dor	Hamot-Dor
H2578	חֲמַת צוֹבָה	Hamath-zobah	Hamat-Zoba
H2579	חֲמַת רַבָּה	Hamath the great	Hamat Raba
H0258	אָחַד	go either way	membelok
H2581	חֵן	Hen	Hen
H2582	חֵנָדָד	Henadad	Henadad
H2583	חָנָה	camp	berkemah
H2586	חָנוּן	Hanun	Hanun
H2588	חָנוּת	vault	bui
H0259	אֶחָד	one	satu
H2590	חָנַט	spice	mengawet
H2592	חַנִּיאֵל	Hanniel	Haniel
H2593	חָנִיךְ	trained	pelayan
H2594	חֲנִינָה	favor	belas kasihan
H2599	חֲנֹכִי	Hanochite	Hanokhi
H0026	אֲבִיגַיִל	Abigail	Abigail
H2601	חֲנַמְאֵל	Hanamel	Hanamel
H2602	חֲנָמָל	frost	embun beku
H2604	חֲנַן	be gracious	mengasihani
H2605	חָנָן	Hanan	Hanan
H2606	חֲנַנְאֵל	Hananel	Hananel
H2607	חֲנָנִי	Hanani	Hanani
H2609	חָנֵס	Hanes	Hanes
H0261	אֵחוּד	Ehud	Ehud
H2612	חֹנֶף	profaneness	nifak
H2613	חֲנֻפָה	profaneness	nifak
H2615	חַנָּתֹן	Hannathon	Hanaton
H2618		Hesed	Hesed
H2619	חֲסַדְיָה	Hasadiah	Hasadya
H0262	אַחְוָה	declaration	pernyataan
H2621	חֹסָה	Hosah	Hosa
H2622	חָסוּת	refuge	bersembunyi
H2624	חֲסִידָה	stork	bangau
H2627	חַסִּיר	lacking	kurang
H2629	חָסַם	muzzle	membekap
H0263	אַחֲוָה	explanation	penjelasan
H2630	חָסַן	hoard	menyimpan
H2631	חֲסַן	possess	menguasai
H2632	חֵסֶן	authority	kekuatan
H2633	חֹסֶן	wealth	kekayaan
H2634	חָסֹן	strong	kuat
H2635	חֲסַף	clay	tanah liat
H2636	חַסְפַּס	peel	halus
H2637	חָסֵר	lack	kekurangan
H2638	חָסֵר	lacking	kekurangan
H2639	חֶסֶר	poverty	kemiskinan
H0264	אַחֲוָה	brotherhood	persaudaraan
H2640	חֹסֶר	lack	kekurangan
H2641	חַסְרָה	Hasrah	Hasra
H2642	חֶסְרוֹן	deficiency	kekurangan
H2644	חָפָא	do secretly	menyembunyikan
H2645	חָפָה	cover	menutup
H2646	חֻפָּה	canopy	tenda
H2647	חֻפָּה	Huppah	Hupa
H2649	חִפָּזוֹן	haste	tergesa
H2650	חֻפִּים	Huppim	Hupim
H2651	חֹפֶן	palm	genggaman
H2652	חׇפְנִי	Hophni	Hofni
H2653	חׇפַף	shield	melindungi
H2657	חֶפְצִי בָּהּ	Hephzibah	Hefziba
H0266	אֲחוֹחִי	Ahohite	Ahohi
H2660	חֵפֶר	Hepher	Hefer
H2661	חֲפֹר	mole	tikus tanah
H2662	חֶפְרִי	Hepherite	Hefri
H2663	חֲפָרַיִם	Hapharaim	Hafaraim
H2665	חֵפֶשׂ	plot	rencana
H2666	חָפַשׁ	be free	bebas
H2667	חֹפֶשׁ	spread	kain motif
H2668	חֻפְשָׁה	freedom	kebebasan
H2669	חָפְשִׁית	freedom	rumah terpisah
H0267	אֲחוּמַי	Ahumai	Ahumai
H2672	חָצַב	hew	menggali
H2673	חָצָה	divide	membagi
H2674	חָצוֹר	Hazor	Hazor
H2675	חָצוֹר חֲדַתָּה	Hazor-hadattah	Hazor-Hadatah
H2676	חָצוֹת	middle	tengah malam
H2677	חֵצִי	half	setengah
H2678	חִצִּי	arrow	panah
H2679	חֲצִי הַמְּנֻחוֹת	Half-of (Manahathites)	setengah Manahati
H2680	חֲצִי הַמְּנַחְתִּי	Chazi-manahethite	setengah Manahati
H2681	חָצִיר	abode	padang rumput
H2682	חָצִיר	grass	rumput
H2683	חֵצֶן	bosom	pangkuan
H2684	חֹצֶן	bosom	pangkuan
H2685	חֲצַף	be hasty	tergesa
H2686	חָצַץ	divide	memisah
H2687	חָצָץ	gravel	kerikil
H0269	אָחוֹת	sister	saudara perempuan
H2690	חָצַר	blow	meniup
H2691	חָצֵר	court	halaman
H2692	חֲצַר אַדָּר	Hazar-addar	Hazaradar
H2693	חֲצַר גַּדָּה	Hazar-gaddah	Hazargadah
H2694	חֲצַר הַתִּיכוֹן	Hazer-hatticon	Hazer-hattikon
H2695	חֶצְרוֹ	Hezro	Hezro
H2696	חֶצְרוֹן	Hezron	Hezron
H2697	חֶצְרוֹנִי	Hezronite	Hezronit
H2698	חֲצֵרוֹת	Hazeroth	Hazeroth
H2699	חֲצֵרִים	villages	desa
H0027	אֲבִידָן	Abidan	Abidan
H2700	חֲצַרְמָוֶת	Hazarmaveth	Hazarmawet
H2701	חֲצַר סוּסָה	Hazar-susah	Hazarsuah
H2702	חֲצַר סוּסִים	Hazar-susim	Hazarsusim
H2703	חֲצַר עֵינוֹן	Hazar-enan	Hazar-enan
H2704	חֲצַר עֵינָן	Hazar-enan	Hazar-enan
H2705	חֲצַר שׁוּעָל	Hazar-shual	Hazarshual
H2707	חָקָה	engrave	mengukir
H2709	חֲקוּפָא	Hakupha	Hakufa
H2711	חֵקֶק	decree	penentu
H2712	חֻקֹּק	Hukkok	Hukkok
H2716	חֶרֶא	dung	tinja
H2725	חֲרָבוֹן	drought	kekeringan
H2726	חַרְבוֹנָא	Harbona	Harbona
H2728	חָרְגֹּל	locust	belalang
H0273	אַחְזַי	Ahzai	Akhzai
H2732	חֲרָדָה	Haradah	Harada
H2733	חֲרֹדִי	Harodite	Harodi
H2734	חָרָה	incensed	marah
H2735	חֹר הַגִּדְגָּד	Hor-haggidgad	Hor-ha-Gidgad
H2736	חַרְהֲיָה	Harhaiah	Harhaya
H2737	חָרוּז	string	kalung
H2739	חֲרוּמַף	Harumaph	Harumaph
H2741	חֲרוּפִי	Haruphite	Harufi
H2743	חָרוּץ	Haruz	Haruz
H2744	חַרְחוּר	Harhur	Harhur
H2745	חַרְחַס	Harhas	Harhas
H2746	חַרְחֻר	heat	panas
H2747	חֶרֶט	stylus	pena
H2749	חַרְטֹם	magician	tukang sihir
H0275	אֲחֻזָּם	Ahuzzam	Ahuzam
H2750	חֳרִי	burning	kemarahan
H2752	חֹרִי	Horite	Hori
H2753	חֹרִי	Hori	Hori
H2754	חָרִיט	purse	tas
H2756	חָרִיף	Hariph	Harif
H2757	חָרִיץ	incision	goresan
H2759	חֲרִישִׁי	scorching	terik
H0276	אֲחֻזַּת	Ahuzzath	Ahuzat
H2760	חָרַךְ	roast	memanggang
H2761	חֲרַךְ	singe	terbakar
H2762	חֶרֶךְ	lattice	kisi
H2765	חֳרֵם	Horem	Horem
H2766	חָרִם	Harim	Harim
H2767	חׇרְמָה	Hormah	Horma
H2769	חֶרְמוֹנִים	Hermon	Hermon
H0277	אֲחִי	Ahi	Ahi
H2770	חֶרְמֵשׁ	sickle	arit
H2772	חֹרֹנִי	Horonite	Horoni
H2773	חֹרֹנַיִם	Horonaim	Horonaim
H2774	חַרְנֶפֶר	Harnepher	Harnepher
H2775	חֶרֶס	sun	matahari
H2776	חֶרֶס	Heres	Heres
H2777	חַרְסוּת	Potsherd (Gate)	Pintu Tembikar
H2779	חֹרֶף	autumn	musim dingin
H0278	אֵחִי	Ehi	Ehi
H2780	חָרֵף	Hareph	Hareph
H2782	חָרַץ	decide	memutuskan
H2783	חֲרַץ	loin	pinggang
H2784	חַרְצֻבָּה	bond	ikatan
H2785	חַרְצַן	pip	biji anggur
H2786	חָרַק	grind	menggertakkan
H2787	חָרַר	scorch	membakar
H2788	חָרֵר	parched	kering
H2789	חֶרֶשׂ	earthenware	tembikar
H0279	אֲחִיאָם	Ahiam	Ahiam
H2791	חֶרֶשׁ	silently	pengrajin
H2792	חֶרֶשׁ	Heresh	Heresh
H2793	חֹרֶשׁ	Horesh	Horesh
H2794	חֹרֵשׁ	artificer	pengrajin
H2795	חֵרֵשׁ	deaf	tuli
H2796	חָרָשׁ	artificer	pengrajin
H2797	חַרְשָׁא	Harsha	Harsa
H2798	חֲרָשִׁים	harashim	Harasim
H2799	חֲרֹשֶׁת	carving	ukiran
H0028	אֲבִידָע	Abida	Abida
H2800	חֲרֹשֶׁת	Harosheth	Haryset
H2801	חָרַת	engrave	mengukir
H2802	חֶרֶת	Hereth	Heret
H2804	חֲשַׁב	account	menganggap
H2805	חֵשֶׁב	artwork	hiasan
H2806	חַשְׁבַּדָּנָה	Hashbaddanah	Hasbadbana
H2807	חֲשֻׁבָה	Hashubah	Hasuba
H2808	חֶשְׁבּוֹן	explanation	rencana
H2809	חֶשְׁבּוֹן	Heshbon	Hesybon
H2810	חִשָּׁבוֹן	invention	penemuan
H2811	חֲשַׁבְיָה	Hashabiah	Hasabya
H2812	חֲשַׁבְנָה	Hashabnah	Hasabna
H2813	חֲשַׁבְנְיָה	Hashabneiah	Hasabneyah
H2814	חָשָׁה	be silent	diam
H2815	חַשּׁוּב	Hasshub	Hasub
H2816	חֲשׁוֹךְ	darkness	kegelapan
H2817	חֲשׂוּפָא	Hasupha	Hasufa
H2818	חֲשַׁח	need	perlu
H2819	חַשְׁחוּת	requirement	kebutuhan
H0282	אֲחִיהוּד	Ahihud	Ahihud
H2821	חָשַׁךְ	darken	gelap
H2822	חֹשֶׁךְ	darkness	kegelapan
H2823	חָשֹׁךְ	obscure	gelap
H2824	חֶשְׁכָה	dark	kegelapan
H2825	חֲשֵׁכָה	darkness	kegelapan
H2826	חָשַׁל	be feeble	lemah
H2827	חֲשַׁל	shatter	hancur
H2828	חָשֻׁם	Hashum	Hasum
H2829	חֶשְׁמוֹן	Heshmon	Hesmon
H0283	אַחְיוֹ	Ahio	Ahio
H2830	חַשְׁמַל	amber	kuningan
H2832	חַשְׁמֹנָה	Hashmonah	Hasmonah
H2834	חָשַׂף	strip	buka
H2837	חֵשֶׁק	desire	kehendak
H2838	חָשֻׁק	ring	gelang
H2839	חִשֻּׁק	spoke	jeruji
H0284	אֲחִיחֻד	Ahihud	Ahihud
H2840	חִשֻּׁר	hub	pusat
H2842	חָשַׁשׁ	chaff	jerami
H2843	חֻשָׁתִי	Hushathite	Husati
H2846	חָתָה	snatch up	ambil
H2848	חִתּוּל	bandage	perban
H2849	חַתְחַת	terror	ketakutan
H0285	אֲחִיטוּב	Ahitub	Ahitub
H2851	חִתִּית	terror	ketakutan
H2852	חָתַךְ	determine	tetapkan
H2853	חָתַל	entwine	lilitan
H2854	חֲתֻלָּה	swaddling	lilitan
H2855	חֶתְלֹן	Hethlon	Hetlon
H2857	חֲתַם	seal	meterai
H2859	חָתַן	relative	menantu
H0286	אֲחִילוּד	Ahilud	Ahilud
H2861	חֲתֻנָּה	marriage	pernikahan
H2862	חָתַף	seize	rebut
H2867	חֲתַת	Hathath	Hathath
H2868	טְאֵב	be good	baik
H0287	אֲחִימוֹת	Ahimoth	Ahimoth
H2870	טָבְאֵל	Tabeel	Tabeel
H2871	טָבוּל	turban	sorban
H2872	טַבּוּר	highest	pusat
H2875	טֶבַח	Tebah	Tebah
H2877	טַבָּח	guardsman	penjaga
H2879	טַבָּחָה	cook	juru masak
H0288	אֲחִימֶלֶךְ	Ahimelech	Ahimelekh
H2880	טִבְחַת	Tibhath	Tibhath
H2881	טָבַל	dip	mencelupkan
H2882	טְבַלְיָהוּ	Tebaliah	Tebaliah
H2883	טָבַע	sink	tenggelam
H2884	טַבָּעוֹת	Tabbaoth	Tabbaoth
H2885	טַבַּעַת	ring	cincin
H2886	טַבְרִמּוֹן	Tabrimmon	Tabrimmon
H2887	טֵבֶת	Tebeth	Tebeth
H2888	טַבַּת	Tabbath	Tabbath
H0289	אֲחִימַן	Ahiman	Ahiman
H2894	טוּא	sweep	menyapu
H2897	טוֹב	Tob	Tob
H2899	טוֹב אֲדֹנִיָּהוּ	Tobadonijah	Tobadonijah
H2901	טָוָה	spin	memintal
H2902	טוּחַ	overspread	melapisi
H2903	טוֹפָפָה	phylacteries	filaterin
H2905	טוּר	row	baris
H2906	טוּר	mountain	gunung
H2907	טוּשׂ	dart	meluncur
H2908	טְוָת	fasting	puasa
H2909	טָחָה	shoot	menembak
H0291	אַחְיָן	Ahian	Ahian
H2910	טֻחָה	inner parts	batin
H2912	טָחַן	grind	menggiling
H2913	טַחֲנָה	mill	penggilingan
H2914	טְחֹר	tumor	bisul
H2915	טִיחַ	coating	lapisan
H2916	טִיט	mud	lumpur
H2917	טִין	common	tanah
H2918	טִירָה	encampment	kemah
H2919	טַל	dew	embun
H0292	אֲחִינָדָב	Ahinadab	Ahinadab
H2920	טַל	dew	embun
H2921	טָלָא	spot	bintik
H2922	טְלָא	lamb	anak domba
H2923	טְלָאִים	Telaim	Telaim
H2925	טַלְטֵלָה	captivity	pemindahan
H2926	טָלַל	cover	tutup
H2927	טְלַל	have shade	bernaung
H2928	טֶלֶם	Telem	Telem
H2929	טַלְמוֹן	Talmon	Talmon
H0293	אֲחִינֹעַם	Ahinoam	Ahinoam
H2932	טֻמְאָה	uncleanness	kenajisan
H2933	טָמָה	defile	mengotori
H2935	טֶנֶא	basket	keranjang
H2936	טָנַף	soil	menodai
H2937	טָעָה	stray	menyesat
H2938	טָעַם	perceive	merasakan
H2939	טְעַם	feed	memberi makan
H0294	אֲחִיסָמָךְ	Ahisamach	Ahisamakh
H2943	טָעַן	load	membebani
H2944	טָעַן	pierce	menusuk
H2946	טָפַח	extend	membentangkan
H2947	טֵפַח	handbreadth	jengkal
H2948	טֹפַח	handbreadth	jengkal
H2949	טִפֻּח	tender care	pemeliharaan
H0295	אֲחִיעֶזֶר	Ahiezer	Ahiezer
H2950	טָפַל	smear	melumuri
H2951	טִפְסַר	official	pejabat
H2952	טָפַף	mince	melangkah angkuh
H2953	טְפַר	nail	kuku
H2954	טָפַשׁ	be insensitive	gemuk
H2955	טָפַת	Taphath	Tafat
H2956	טָרַד	pursue	mengejar
H2957	טְרַד	chase away	diusir
H2958		before	(entry incomplete)
H2959	טָרַח	burden	membebani
H0296	אֲחִיקָם	Ahikam	Ahikam
H2960	טֹרַח	burden	beban
H2961	טָרִי	fresh	segar
H2962	טֶרֶם	before	sebelum
H2965	טָרָף	fresh-plucked	petik
H2966	טְרֵפָה	torn animal	bangkai
H2968	יָאַב	long	rindu
H2969	יָאָה	befit	layak
H0297	אֲחִירָם	Ahiram	Ahiram
H2970	יַאֲזַנְיָה	Jaazaniah	Yaazanya
H2971	יָאִיר	Jair	Yair
H2972	יָאִרִי	Jairite	Yairite
H2973	יָאַל	be foolish	bodoh
H2974	יָאַל	be willing	bersedia
H2976	יָאַשׁ	despair	putus asa
H2978	יְאִתוֹן	entrance	pintu masuk
H2979	יְאָתְרַי	Jeatherai	Yeateraya
H0298	אֲחִירָמִי	Ahiramite	Ahiramit
H2980	יָבַב	cry	meraung
H2984	יִבְחַר	Ibhar	Ibhar
H2985	יָבִין	Jabin	Yabin
H2986	יָבַל	conduct	membawa
H2987	יְבַל	bring	membawa
H2988	יָבָל	stream	aliran
H2989	יָבָל	Jabal	Yabal
H0299	אֲחִירַע	Ahira	Ahira
H2990	יַבֵּל	running	mengalir
H2991	יִבְלְעָם	Ibleam	Ibleam
H2992	יָבַם	be brother-in-law	melakukan levir
H2993	יָבָם	brother-in-law	levir
H2994	יְבֵמֶת	sister-in-law	ipar perempuan
H2995	יַבְנְאֵל	Jabneel	Yabneel
H2996	יַבְנֶה	Jabneh	Yabne
H2997	יִבְנְיָה	Ibneiah	Ibnaya
H2998	יִבְנִיָּה	Ibnijah	Ibniya
H2999	יַבֹּק	Jabbok	Yabok
H0003	אֵב	greenery	tumbuhan
H0030	אֲבִיהוּא	Abihu	Abihu
H0300	אֲחִישַׁחַר	Ahishahar	Ahisahar
H3000	יְבֶרֶכְיָהוּ	Jeberechiah	Yeberekya
H3002	יָבֵשׁ	dry	kering
H3005	יִבְשָׂם	Ibsam	Ibsam
H3007	יַבֶּשֶׁת	earth	bumi
H3008	יִגְאָל	Igal	Igal
H3009	יָגַב	till	membajak
H3010	יָגֵב	field	ladang
H3011	יׇגְבְּהָה	Jogbehah	Jogbehah
H3012	יִגְדַּלְיָהוּ	Igdaliah	Igdaliah
H3014	יָגָה	thrust away	dorong
