# semantic field per MACULA lexeme (high+prior tiers, homograph-precise); CC0
strong	lexeme	lexeme_gloss	neighbor_strong	neighbor_lexeme	neighbor_gloss	relation	confidence	score
H7257	hbo:7257#_nosense		H3427	hbo:3427#2	O.[you.who].dwell	similar	prior	0.5
H7257	hbo:7257#_nosense		H7901	hbo:7901#1	he.lay.down	similar	prior	0.5
H7257	hbo:7257#_nosense		H7901	hbo:7901#_nosense		similar	prior	0.5
H7257	hbo:7257#_nosense		H7901	hbo:7901#2	rest	similar	prior	0.5
H7257	hbo:7257#_nosense		H7258	hbo:7258#1	place	similar	prior	0.5
H7257	hbo:7257#_nosense		H4769	hbo:4769	a.resting.place	similar	prior	0.5
H7258	hbo:7258#1	place	H7257	hbo:7257#1	they.will.lie.down	similar	high	0.712
H7261	hbo:7261	nobles	H7229	hbo:7229	great	similar	prior	0.5
H7264	hbo:7264#1	they.trembled	H5128	hbo:5128#1	they.trembled	similar	high	0.879
H7264	hbo:7264#1	they.trembled	H7493	hbo:7493#1	it.quaked	similar	high	0.805
H7264	hbo:7264#1	they.trembled	H2729	hbo:2729#1	[one.who].terrifies	similar	high	0.764
H7264	hbo:7264#1	they.trembled	H5128	hbo:5128#4	a.wanderer	similar	prior	0.5
H7264	hbo:7264#1	they.trembled	H5128	hbo:5128#2	sway	similar	prior	0.5
H7264	hbo:7264#1	they.trembled	H5128	hbo:5128#3	let.him.disturb	similar	prior	0.5
H7264	hbo:7264#1	they.trembled	H6342	hbo:6342#1	they.will.be.in.dread	similar	prior	0.5
H7264	hbo:7264#1	they.trembled	H6342	hbo:6342#2	it.will.be.in.awe	similar	prior	0.5
H7264	hbo:7264#1	they.trembled	H7494	hbo:7494#1	earthquake	similar	prior	0.5
H7264	hbo:7264#1	they.trembled	H7494	hbo:7494#2	shaking	similar	prior	0.5
H7264	hbo:7264#1	they.trembled	H7494	hbo:7494#3	rattling	similar	prior	0.5
H7264	hbo:7264#1	they.trembled	H7269	hbo:7269	trembling	similar	prior	0.5
H7264	hbo:7264#1	they.trembled	H0712	hbo:0712#1	box	similar	prior	0.5
H7264	hbo:7264#_nosense		H6342	hbo:6342#2	it.will.be.in.awe	similar	high	0.916
H7264	hbo:7264#_nosense		H2729	hbo:2729#1	[one.who].terrifies	similar	prior	0.5
H7264	hbo:7264#_nosense		H5128	hbo:5128#4	a.wanderer	similar	prior	0.5
H7264	hbo:7264#_nosense		H5128	hbo:5128#1	they.trembled	similar	prior	0.5
H7264	hbo:7264#_nosense		H5128	hbo:5128#_nosense		similar	prior	0.5
H7264	hbo:7264#_nosense		H5128	hbo:5128#2	sway	similar	prior	0.5
H7264	hbo:7264#_nosense		H5128	hbo:5128#3	let.him.disturb	similar	prior	0.5
H7264	hbo:7264#_nosense		H6342	hbo:6342#1	they.will.be.in.dread	similar	prior	0.5
H7264	hbo:7264#_nosense		H7494	hbo:7494#1	earthquake	similar	prior	0.5
H7264	hbo:7264#_nosense		H7494	hbo:7494#2	shaking	similar	prior	0.5
H7264	hbo:7264#_nosense		H7494	hbo:7494#3	rattling	similar	prior	0.5
H7264	hbo:7264#_nosense		H7493	hbo:7493#1	it.quaked	similar	prior	0.5
H7264	hbo:7264#_nosense		H7269	hbo:7269	trembling	similar	prior	0.5
H7264	hbo:7264#_nosense		H0712	hbo:0712#1	box	similar	prior	0.5
H7266	hbo:7266	rage	H7265	hbo:7265	they.enraged	similar	prior	0.5
H7267	hbo:7267#1	turmoil	H2740	hbo:2740#1	the.burning	similar	high	0.641
H7267	hbo:7267#1	turmoil	H0639	hbo:0639#1	anger	similar	high	0.607
H7267	hbo:7267#1	turmoil	H4103	hbo:4103#1	confusion	similar	prior	0.5
H7267	hbo:7267#1	turmoil	H2427	hbo:2427#1	anguish	similar	prior	0.5
H7267	hbo:7267#1	turmoil	H2534	hbo:2534#1	rage	similar	prior	0.5
H7267	hbo:7267#1	turmoil	H5678	hbo:5678#1	fury	similar	prior	0.5
H7267	hbo:7267#1	turmoil	H7264	hbo:7264#_nosense		similar	prior	0.5
H7267	hbo:7267#1	turmoil	H7264	hbo:7264#1	they.trembled	similar	prior	0.5
H7267	hbo:7267#1	turmoil	H7268	hbo:7268	trembling	similar	prior	0.5
H7267	hbo:7267#1	turmoil	H7269	hbo:7269	trembling	similar	prior	0.5
H7267	hbo:7267#1	turmoil	H0712	hbo:0712#1	box	similar	prior	0.5
H7268	hbo:7268	trembling	H7264	hbo:7264#_nosense		similar	prior	0.5
H7268	hbo:7268	trembling	H7264	hbo:7264#1	they.trembled	similar	prior	0.5
H7268	hbo:7268	trembling	H0712	hbo:0712#1	box	similar	prior	0.5
H7268	hbo:7268	trembling	H7269	hbo:7269	trembling	similar	prior	0.5
H7270	hbo:7270#1	spies	H8446	hbo:8446#1	spy.out	similar	high	0.712
H7270	hbo:7270#1	spies	H2713	hbo:2713#1	explore	similar	prior	0.5
H7270	hbo:7270#1	spies	H2713	hbo:2713#_nosense		similar	prior	0.5
H7270	hbo:7270#1	spies	H8446	hbo:8446#2	seek.out	similar	prior	0.5
H7270	hbo:7270#1	spies	H2658	hbo:2658#1	they.dug	similar	prior	0.5
H7270	hbo:7270#1	spies	H2658	hbo:2658#_nosense		similar	prior	0.5
H7270	hbo:7270#1	spies	H2658	hbo:2658#2	spy.out	similar	prior	0.5
H7270	hbo:7270#1	spies	H7273	hbo:7273#1	foot.soldier[s]	similar	prior	0.5
H7270	hbo:7270#1	spies	H7272	hbo:7272#1	feet	similar	prior	0.5
H7270	hbo:7270#2	spy.out	H8446	hbo:8446#1	spy.out	similar	high	1.0
H7270	hbo:7270#2	spy.out	H2658	hbo:2658#2	spy.out	similar	high	0.943
H7270	hbo:7270#2	spy.out	H2713	hbo:2713#1	explore	similar	prior	0.5
H7270	hbo:7270#2	spy.out	H2713	hbo:2713#_nosense		similar	prior	0.5
H7270	hbo:7270#2	spy.out	H8446	hbo:8446#2	seek.out	similar	prior	0.5
H7270	hbo:7270#2	spy.out	H2658	hbo:2658#1	they.dug	similar	prior	0.5
H7270	hbo:7270#2	spy.out	H2658	hbo:2658#_nosense		similar	prior	0.5
H7270	hbo:7270#2	spy.out	H7273	hbo:7273#1	foot.soldier[s]	similar	prior	0.5
H7270	hbo:7270#2	spy.out	H7272	hbo:7272#1	feet	similar	prior	0.5
H7272	hbo:7272#1	feet	H5275	hbo:5275#1	sandals	similar	high	0.719
H7272	hbo:7272#1	feet	H3709	hbo:3709#1	palms	similar	high	0.708
H7272	hbo:7272#1	feet	H1916	hbo:1916#1	the.footstool	similar	high	0.686
H7272	hbo:7272#1	feet	H6119	hbo:6119#1	[the].heels	similar	high	0.552
H7272	hbo:7272#1	feet	H8571	hbo:8571#1	the.lobe	similar	prior	0.5
H7272	hbo:7272#1	feet	H6446	hbo:6446#1	the.palms.and.soles	similar	prior	0.5
H7272	hbo:7272#1	feet	H6806	hbo:6806#1	steps	similar	prior	0.5
H7272	hbo:7272#1	feet	H7785	hbo:7785#1	the.thigh	similar	prior	0.5
H7272	hbo:7272#1	feet	H7273	hbo:7273#1	foot.soldier[s]	similar	prior	0.5
H7273	hbo:7273#1	foot.soldier[s]	H6571	hbo:6571#1	horsemen	antonym	recall	0.71
H7273	hbo:7273#1	foot.soldier[s]	H7393	hbo:7393#1	chariotry	antonym	recall	0.657
H7275	hbo:7275#1	they.stoned	H5619	hbo:5619#1	it.will.be.stoned.to.death	similar	high	0.848
H7275	hbo:7275#1	they.stoned	H5619	hbo:5619#_nosense		similar	high	0.711
H7275	hbo:7275#1	they.stoned	H4773	hbo:4773	a.sling	similar	prior	0.5
H7275	hbo:7275#_nosense		H5619	hbo:5619#_nosense		similar	prior	0.5
H7275	hbo:7275#_nosense		H5619	hbo:5619#1	it.will.be.stoned.to.death	similar	prior	0.5
H7275	hbo:7275#_nosense		H4773	hbo:4773	a.sling	similar	prior	0.5
H7277	hbo:7277	of.stones	H4773	hbo:4773	a.sling	similar	prior	0.5
H7277	hbo:7277	of.stones	H7275	hbo:7275#_nosense		similar	prior	0.5
H7277	hbo:7277	of.stones	H7275	hbo:7275#1	they.stoned	similar	prior	0.5
H7279	hbo:7279#1	you.murmured	H8519	hbo:8519#1	grumblings	similar	prior	0.5
H7279	hbo:7279#1	you.murmured	H3885	hbo:3885a#1	spend.the.night	similar	prior	0.5
H7279	hbo:7279#1	you.murmured	H3885	hbo:3885#1	they.grumbled	similar	prior	0.5
H7279	hbo:7279#1	you.murmured	H5372	hbo:5372	a.slanderer	similar	prior	0.5
H7280	hbo:7280#1	[who].stirs.up	H8252	hbo:8252#1	it.was.at.peace	similar	prior	0.5
H7280	hbo:7280#1	[who].stirs.up	H8252	hbo:8252#3	I.will.remain.quiet	similar	prior	0.5
H7280	hbo:7280#1	[who].stirs.up	H8252	hbo:8252#2	[will.be].quietness	similar	prior	0.5
H7280	hbo:7280#1	[who].stirs.up	H4771	hbo:4771	rest	similar	prior	0.5
H7280	hbo:7280#1	[who].stirs.up	H7282	hbo:7282	[the].quiet.[people]	similar	prior	0.5
H7280	hbo:7280#2	I.will.act.in.a.moment	H8252	hbo:8252#1	it.was.at.peace	similar	prior	0.5
H7280	hbo:7280#2	I.will.act.in.a.moment	H8252	hbo:8252#3	I.will.remain.quiet	similar	prior	0.5
H7280	hbo:7280#2	I.will.act.in.a.moment	H8252	hbo:8252#2	[will.be].quietness	similar	prior	0.5
H7280	hbo:7280#2	I.will.act.in.a.moment	H4771	hbo:4771	rest	similar	prior	0.5
H7280	hbo:7280#2	I.will.act.in.a.moment	H7282	hbo:7282	[the].quiet.[people]	similar	prior	0.5
H7280	hbo:7280#3	to.give.rest.to	H8252	hbo:8252#1	it.was.at.peace	similar	prior	0.5
H7280	hbo:7280#3	to.give.rest.to	H8252	hbo:8252#3	I.will.remain.quiet	similar	prior	0.5
H7280	hbo:7280#3	to.give.rest.to	H8252	hbo:8252#2	[will.be].quietness	similar	prior	0.5
H7280	hbo:7280#3	to.give.rest.to	H4771	hbo:4771	rest	similar	prior	0.5
H7280	hbo:7280#3	to.give.rest.to	H7282	hbo:7282	[the].quiet.[people]	similar	prior	0.5
H7281	hbo:7281#1	a.moment	H6621	hbo:6621#1	suddenness	similar	prior	0.5
H7281	hbo:7281#1	a.moment	H7280	hbo:7280#1	[who].stirs.up	similar	prior	0.5
H7281	hbo:7281#1	a.moment	H7280	hbo:7280#2	I.will.act.in.a.moment	similar	prior	0.5
H7281	hbo:7281#1	a.moment	H7280	hbo:7280#3	to.give.rest.to	similar	prior	0.5
H7282	hbo:7282	[the].quiet.[people]	H4771	hbo:4771	rest	similar	prior	0.5
H7283	hbo:7283	do.they.plot	H7285	hbo:7285	a.crowd	similar	prior	0.5
H7286	hbo:7286#1	he.hammered.out	H7289	hbo:7289	shawls	similar	prior	0.5
H7287	hbo:7287#1	ruled	H4910	hbo:4910#1	he.will.rule	similar	high	0.612
H7287	hbo:7287#1	ruled	H8323	hbo:8323	ruling	similar	prior	0.5
H7289	hbo:7289	shawls	H6809	hbo:6809#1	veil	similar	prior	0.5
H7290	hbo:7290#1	[was].sleeping	H3462	hbo:3462#1	they.will.sleep	similar	prior	0.5
H7291	hbo:7291#1	they.pursued	H1814	hbo:1814#1	you.have.hotly.pursued	similar	high	0.8
H7291	hbo:7291#1	they.pursued	H5127	hbo:5127#1	they.fled	antonym	recall	0.584
H7291	hbo:7291#1	they.pursued	H1272	hbo:1272#1	he.fled	antonym	recall	0.506
H7291	hbo:7291#_nosense		H1814	hbo:1814#1	you.have.hotly.pursued	similar	high	0.671
H7291	hbo:7291#_nosense		H5127	hbo:5127#1	they.fled	antonym	recall	0.555
H7292	hbo:7292	they.will.act.insolently	H2102	hbo:2102#1	he.will.act.presumptuously	similar	prior	0.5
H7292	hbo:7292	they.will.act.insolently	H4062	hbo:4062	raging	similar	prior	0.5
H7295	hbo:7295	proud.people	H7296	hbo:7296	pride	similar	prior	0.5
H7295	hbo:7295	proud.people	H4062	hbo:4062	raging	similar	prior	0.5
H7295	hbo:7295	proud.people	H7292	hbo:7292	they.will.act.insolently	similar	prior	0.5
H7296	hbo:7296	pride	H7292	hbo:7292	they.will.act.insolently	similar	prior	0.5
H7296	hbo:7296	pride	H4062	hbo:4062	raging	similar	prior	0.5
H7301	hbo:7301	I	H7302	hbo:7302	[ground]	similar	prior	0.5
H7301	hbo:7301	I	H8248	hbo:8248#1	water	similar	prior	0.5
H7301	hbo:7301	I	H8248	hbo:8248#_nosense		similar	prior	0.5
H7302	hbo:7302	[ground]	H7301	hbo:7301	I	similar	prior	0.5
H7304	hbo:7304	it.was.relief	H7305	hbo:7305	relief	similar	prior	0.5
H7304	hbo:7304	it.was.relief	H7309	hbo:7309	respite	similar	prior	0.5
H7305	hbo:7305	relief	H7309	hbo:7309	respite	similar	prior	0.5
H7306	hbo:7306a#1	he.smelled	H7381	hbo:7381#2	the.smell	similar	high	0.837
H7306	hbo:7306a#1	he.smelled	H7381	hbo:7381#1	an.odor	similar	high	0.599
H7307	hbo:7307#1	spirit	H5397	hbo:5397#1	breath	similar	high	0.978
H7307	hbo:7307#1	spirit	H5591	hbo:5591a#_nosense		similar	high	0.606
H7307	hbo:7307#1	spirit	H3824	hbo:3824#1	heart	similar	prior	0.5
H7307	hbo:7307#1	spirit	H3824	hbo:3824#_nosense		similar	prior	0.5
H7307	hbo:7307#1	spirit	H5397	hbo:5397#2	breathing.thing	similar	prior	0.5
H7307	hbo:7307#1	spirit	H8185	hbo:8185#1	of.the.hair[s]	similar	prior	0.5
H7307	hbo:7307#1	spirit	H6315	hbo:6315a#1	he.breathes.out	similar	prior	0.5
H7307	hbo:7307#1	spirit	H6315	hbo:6315#1	it.will.breathe	similar	prior	0.5
H7307	hbo:7307#1	spirit	H6921	hbo:6921#1	eastward	similar	prior	0.5
H7307	hbo:7307#1	spirit	H5492	hbo:5492#1	a.storm-wind	similar	prior	0.5
H7307	hbo:7307#1	spirit	H5591	hbo:5591#1	a.storm	similar	prior	0.5
H7307	hbo:7307#1	spirit	H7306	hbo:7306a#1	he.smelled	similar	prior	0.5
H7307	hbo:7307#1	spirit	H7381	hbo:7381#1	an.odor	similar	prior	0.5
H7307	hbo:7307#1	spirit	H7381	hbo:7381#2	the.smell	similar	prior	0.5
H7310	hbo:7310	[is].saturation	H7302	hbo:7302	[ground]	similar	prior	0.5
H7310	hbo:7310	[is].saturation	H7301	hbo:7301	I	similar	prior	0.5
H7311	hbo:7311#1	you.will.offer.up	H4791	hbo:4791#1	a.high.place	similar	high	0.881
H7311	hbo:7311#1	you.will.offer.up	H1361	hbo:1361#1	they.are.high	similar	high	0.701
H7311	hbo:7311#1	you.will.offer.up	H1361	hbo:1361#2	he.was.exalted	similar	high	0.69
H7311	hbo:7311#1	you.will.offer.up	H1363	hbo:1363#1	height	similar	high	0.554
H7311	hbo:7311#1	you.will.offer.up	H7682	hbo:7682#1	[is].exalted	similar	prior	0.5
H7311	hbo:7311#1	you.will.offer.up	H7682	hbo:7682#2	set.on.high	similar	prior	0.5
H7311	hbo:7311#1	you.will.offer.up	H7682	hbo:7682#_nosense		similar	prior	0.5
H7311	hbo:7311#1	you.will.offer.up	H1342	hbo:1342#1	highly.(exalted)	similar	prior	0.5
H7311	hbo:7311#1	you.will.offer.up	H1364	hbo:1364#1	high	similar	prior	0.5
H7311	hbo:7311#1	you.will.offer.up	H8642	hbo:8642	a.contribution	similar	prior	0.5
H7311	hbo:7311#1	you.will.offer.up	H8641	hbo:8641#1	the.contribution	similar	prior	0.5
H7311	hbo:7311#1	you.will.offer.up	H7427	hbo:7427	arising	similar	prior	0.5
H7311	hbo:7311#1	you.will.offer.up	H7318	hbo:7318	exaltation	similar	prior	0.5
H7311	hbo:7311#1	you.will.offer.up	H8213	hbo:8213#_nosense		antonym	recall	0.429
H7311	hbo:7311#2	it.will.be.lifted.up	H1361	hbo:1361#1	they.are.high	similar	high	0.648
H7311	hbo:7311#2	it.will.be.lifted.up	H1361	hbo:1361#2	he.was.exalted	similar	high	0.619
H7311	hbo:7311#2	it.will.be.lifted.up	H4791	hbo:4791#1	a.high.place	similar	prior	0.5
H7311	hbo:7311#2	it.will.be.lifted.up	H1363	hbo:1363#1	height	similar	prior	0.5
H7311	hbo:7311#2	it.will.be.lifted.up	H7682	hbo:7682#1	[is].exalted	similar	prior	0.5
H7311	hbo:7311#2	it.will.be.lifted.up	H7682	hbo:7682#2	set.on.high	similar	prior	0.5
H7311	hbo:7311#2	it.will.be.lifted.up	H7682	hbo:7682#_nosense		similar	prior	0.5
H7311	hbo:7311#2	it.will.be.lifted.up	H1342	hbo:1342#1	highly.(exalted)	similar	prior	0.5
H7311	hbo:7311#2	it.will.be.lifted.up	H1364	hbo:1364#1	high	similar	prior	0.5
H7311	hbo:7311#2	it.will.be.lifted.up	H8642	hbo:8642	a.contribution	similar	prior	0.5
H7311	hbo:7311#2	it.will.be.lifted.up	H8641	hbo:8641#1	the.contribution	similar	prior	0.5
H7311	hbo:7311#2	it.will.be.lifted.up	H7427	hbo:7427	arising	similar	prior	0.5
H7311	hbo:7311#2	it.will.be.lifted.up	H7318	hbo:7318	exaltation	similar	prior	0.5
H7311	hbo:7311#3	haughty.[ones]	H4791	hbo:4791#1	a.high.place	similar	high	0.792
H7311	hbo:7311#3	haughty.[ones]	H1363	hbo:1363#1	height	similar	prior	0.5
H7311	hbo:7311#3	haughty.[ones]	H7682	hbo:7682#1	[is].exalted	similar	prior	0.5
H7311	hbo:7311#3	haughty.[ones]	H7682	hbo:7682#2	set.on.high	similar	prior	0.5
H7311	hbo:7311#3	haughty.[ones]	H7682	hbo:7682#_nosense		similar	prior	0.5
H7311	hbo:7311#3	haughty.[ones]	H1342	hbo:1342#1	highly.(exalted)	similar	prior	0.5
H7311	hbo:7311#3	haughty.[ones]	H1364	hbo:1364#1	high	similar	prior	0.5
H7311	hbo:7311#3	haughty.[ones]	H8642	hbo:8642	a.contribution	similar	prior	0.5
H7311	hbo:7311#3	haughty.[ones]	H8641	hbo:8641#1	the.contribution	similar	prior	0.5
H7311	hbo:7311#3	haughty.[ones]	H7427	hbo:7427	arising	similar	prior	0.5
H7311	hbo:7311#3	haughty.[ones]	H7318	hbo:7318	exaltation	similar	prior	0.5
H7311	hbo:7311#3	haughty.[ones]	H7817	hbo:7817#1	it.will.be.humbled	antonym	recall	0.455
H7311	hbo:7311#3	haughty.[ones]	H8213	hbo:8213#_nosense		antonym	recall	0.439
H7311	hbo:7311#_nosense		H7682	hbo:7682#2	set.on.high	similar	high	1.0
H7311	hbo:7311#_nosense		H4791	hbo:4791#1	a.high.place	similar	prior	0.5
H7311	hbo:7311#_nosense		H1363	hbo:1363#1	height	similar	prior	0.5
H7311	hbo:7311#_nosense		H7682	hbo:7682#1	[is].exalted	similar	prior	0.5
H7311	hbo:7311#_nosense		H7682	hbo:7682#_nosense		similar	prior	0.5
H7311	hbo:7311#_nosense		H1342	hbo:1342#1	highly.(exalted)	similar	prior	0.5
H7311	hbo:7311#_nosense		H1364	hbo:1364#1	high	similar	prior	0.5
H7311	hbo:7311#_nosense		H8642	hbo:8642	a.contribution	similar	prior	0.5
H7311	hbo:7311#_nosense		H8641	hbo:8641#1	the.contribution	similar	prior	0.5
H7311	hbo:7311#_nosense		H7427	hbo:7427	arising	similar	prior	0.5
H7311	hbo:7311#_nosense		H7318	hbo:7318	exaltation	similar	prior	0.5
H7312	hbo:7312	[the].haughtiness	H1343	hbo:1343#1	proud.[people]	similar	prior	0.5
H7312	hbo:7312	[the].haughtiness	H7311	hbo:7311#1	you.will.offer.up	similar	prior	0.5
H7312	hbo:7312	[the].haughtiness	H7311	hbo:7311#_nosense		similar	prior	0.5
H7312	hbo:7312	[the].haughtiness	H7311	hbo:7311#2	it.will.be.lifted.up	similar	prior	0.5
H7312	hbo:7312	[the].haughtiness	H7311	hbo:7311#3	haughty.[ones]	similar	prior	0.5
H7312	hbo:7312	[the].haughtiness	H7427	hbo:7427	arising	similar	prior	0.5
H7312	hbo:7312	[the].haughtiness	H8641	hbo:8641#1	the.contribution	similar	prior	0.5
H7312	hbo:7312	[the].haughtiness	H4791	hbo:4791#1	a.high.place	similar	prior	0.5
H7312	hbo:7312	[the].haughtiness	H7419	hbo:7419	height	similar	prior	0.5
H7312	hbo:7312	[the].haughtiness	H7318	hbo:7318	exaltation	similar	prior	0.5
H7312	hbo:7312	[the].haughtiness	H8642	hbo:8642	a.contribution	similar	prior	0.5
H7312	hbo:7312	[the].haughtiness	H7315	hbo:7315	height	similar	prior	0.5
H7313	hbo:7313	lifting.up	H7314	hbo:7314	height	similar	prior	0.5
H7315	hbo:7315	height	H7318	hbo:7318	exaltation	similar	prior	0.5
H7315	hbo:7315	height	H8641	hbo:8641#1	the.contribution	similar	prior	0.5
H7315	hbo:7315	height	H8642	hbo:8642	a.contribution	similar	prior	0.5
H7315	hbo:7315	height	H7419	hbo:7419	height	similar	prior	0.5
H7315	hbo:7315	height	H4791	hbo:4791#1	a.high.place	similar	prior	0.5
H7315	hbo:7315	height	H7311	hbo:7311#1	you.will.offer.up	similar	prior	0.5
H7315	hbo:7315	height	H7311	hbo:7311#_nosense		similar	prior	0.5
H7315	hbo:7315	height	H7311	hbo:7311#2	it.will.be.lifted.up	similar	prior	0.5
H7315	hbo:7315	height	H7311	hbo:7311#3	haughty.[ones]	similar	prior	0.5
H7315	hbo:7315	height	H7427	hbo:7427	arising	similar	prior	0.5
H7318	hbo:7318	exaltation	H7427	hbo:7427	arising	similar	prior	0.5
H7318	hbo:7318	exaltation	H4791	hbo:4791#1	a.high.place	similar	prior	0.5
H7318	hbo:7318	exaltation	H8642	hbo:8642	a.contribution	similar	prior	0.5
H7318	hbo:7318	exaltation	H8641	hbo:8641#1	the.contribution	similar	prior	0.5
H7321	hbo:7321#1	shout.for.joy	H7442	hbo:7442#1	they.will.shout.for.joy	similar	high	1.0
H7321	hbo:7321#1	shout.for.joy	H2199	hbo:2199#2	I.summoned	similar	high	0.952
H7321	hbo:7321#1	shout.for.joy	H1826	hbo:1826#1	be.still	antonym	recall	0.756
H7321	hbo:7321#1	shout.for.joy	H6817	hbo:6817#1	they.cried.out	similar	prior	0.5
H7321	hbo:7321#1	shout.for.joy	H7442	hbo:7442#2	they.will.cry.out.for.joy	similar	prior	0.5
H7321	hbo:7321#1	shout.for.joy	H2199	hbo:2199#_nosense		similar	prior	0.5
H7321	hbo:7321#1	shout.for.joy	H6670	hbo:6670#1	cry.aloud	similar	prior	0.5
H7321	hbo:7321#1	shout.for.joy	H1959	hbo:1959#1	shouting	similar	prior	0.5
H7321	hbo:7321#1	shout.for.joy	H7452	hbo:7452	shouting	similar	prior	0.5
H7323	hbo:7323#1	he.ran	H1980	hbo:1980#1	go	similar	high	0.857
H7323	hbo:7323#1	he.ran	H2363	hbo:2363#1	make	similar	prior	0.5
H7323	hbo:7323#1	he.ran	H4794	hbo:4794	the.running	similar	prior	0.5
H7323	hbo:7323#_nosense		H2363	hbo:2363#1	make	similar	prior	0.5
H7323	hbo:7323#_nosense		H4794	hbo:4794	the.running	similar	prior	0.5
H7324	hbo:7324a#1	I.will.draw	H7385	hbo:7385#1	emptiness	similar	high	0.589
H7324	hbo:7324a#1	I.will.draw	H6168	hbo:6168#2	she.poured.out	similar	prior	0.5
H7324	hbo:7324a#1	I.will.draw	H6168	hbo:6168#1	he.has.made.naked	similar	prior	0.5
H7324	hbo:7324a#1	I.will.draw	H8210	hbo:8210#2	it.will.be.shed	similar	prior	0.5
H7324	hbo:7324a#1	I.will.draw	H8210	hbo:8210#_nosense		similar	prior	0.5
H7324	hbo:7324a#1	I.will.draw	H7386	hbo:7386#1	empty	similar	prior	0.5
H7324	hbo:7324a#1	I.will.draw	H8210	hbo:8210#1	pour.out	similar	high	0.482
H7324	hbo:7324a#2	[were].emptying	H6168	hbo:6168#2	she.poured.out	similar	prior	0.5
H7324	hbo:7324a#2	[were].emptying	H6168	hbo:6168#1	he.has.made.naked	similar	prior	0.5
H7324	hbo:7324a#2	[were].emptying	H7385	hbo:7385#1	emptiness	similar	prior	0.5
H7324	hbo:7324a#2	[were].emptying	H8210	hbo:8210#1	pour.out	similar	prior	0.5
H7324	hbo:7324a#2	[were].emptying	H8210	hbo:8210#2	it.will.be.shed	similar	prior	0.5
H7324	hbo:7324a#2	[were].emptying	H8210	hbo:8210#_nosense		similar	prior	0.5
H7324	hbo:7324a#2	[were].emptying	H7386	hbo:7386#1	empty	similar	prior	0.5
H7326	hbo:7326#1	[one.who.is].poor	H1800	hbo:1800#1	poor.[people]	similar	high	1.0
H7326	hbo:7326#1	[one.who.is].poor	H6041	hbo:6041#1	poor	similar	high	0.948
H7326	hbo:7326#1	[one.who.is].poor	H6223	hbo:6223#1	a.rich.[person]	antonym	recall	0.703
H7326	hbo:7326#1	[one.who.is].poor	H6041	hbo:6041#_nosense		similar	prior	0.5
H7326	hbo:7326#1	[one.who.is].poor	H6041	hbo:6041#2	O.afflicted.[one]	similar	prior	0.5
H7326	hbo:7326#1	[one.who.is].poor	H4542	hbo:4542#1	poor	similar	prior	0.5
H7328	hbo:7328#1	secrets	H5475	hbo:5475#1	council	similar	prior	0.5
H7328	hbo:7328#_nosense		H5475	hbo:5475#1	council	similar	prior	0.5
H7330	hbo:7330	lean	H7329	hbo:7329	it.will.be.made.lean	similar	prior	0.5
H7330	hbo:7330	lean	H7332	hbo:7332	leanness	similar	prior	0.5
H7330	hbo:7330	lean	H7334	hbo:7334	leanness	similar	prior	0.5
H7332	hbo:7332	leanness	H7329	hbo:7329	it.will.be.made.lean	similar	prior	0.5
H7332	hbo:7332	leanness	H7334	hbo:7334	leanness	similar	prior	0.5
H7333	hbo:7333	of.a.ruler	H7336	hbo:7336#1	rulers	similar	prior	0.5
H7334	hbo:7334	leanness	H7329	hbo:7329	it.will.be.made.lean	similar	prior	0.5
H7336	hbo:7336#1	rulers	H8269	hbo:8269#1	officials	similar	prior	0.5
H7337	hbo:7337#1	you.enlarge	H6862	hbo:6862#1	distress	antonym	recall	0.527
H7337	hbo:7337#1	you.enlarge	H7849	hbo:7849#1	they.spread.[them].out	similar	prior	0.5
H7337	hbo:7337#1	you.enlarge	H7342	hbo:7342#1	broad	similar	prior	0.5
H7337	hbo:7337#1	you.enlarge	H6887	hbo:6887#2	I.will.cause.distress	antonym	recall	0.496
H7337	hbo:7337#1	you.enlarge	H6887	hbo:6887#1	it.is.distress	antonym	recall	0.404
H7337	hbo:7337#2	make.large	H7849	hbo:7849#1	they.spread.[them].out	similar	prior	0.5
H7337	hbo:7337#2	make.large	H7342	hbo:7342#1	broad	similar	prior	0.5
H7338	hbo:7338	a.broad.space	H7342	hbo:7342#1	broad	similar	prior	0.5
H7338	hbo:7338	a.broad.space	H7337	hbo:7337#1	you.enlarge	similar	prior	0.5
H7338	hbo:7338	a.broad.space	H7337	hbo:7337#2	make.large	similar	prior	0.5
H7339	hbo:7339#1	its.open	H2351	hbo:2351#1	outside	similar	prior	0.5
H7339	hbo:7339#1	its.open	H2351	hbo:2351#_nosense		similar	prior	0.5
H7339	hbo:7339#1	its.open	H7784	hbo:7784	street	similar	prior	0.5
H7339	hbo:7339#1	its.open	H7338	hbo:7338	a.broad.space	similar	prior	0.5
H7339	hbo:7339#1	its.open	H7337	hbo:7337#1	you.enlarge	similar	prior	0.5
H7339	hbo:7339#1	its.open	H7337	hbo:7337#2	make.large	similar	prior	0.5
H7341	hbo:7341#1	breadth	H0753	hbo:0753#1	length	similar	high	1.0
H7341	hbo:7341#1	breadth	H6967	hbo:6967#1	height	similar	high	1.0
H7341	hbo:7341#1	breadth	H1364	hbo:1364#1	high	similar	prior	0.5
H7341	hbo:7341#1	breadth	H7337	hbo:7337#1	you.enlarge	similar	prior	0.5
